Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
590,"590.17088","Salmonella enterica SRR3295664","ceftiofur",,"=0.5","=","0.5","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12056","Salmonella enterica SRR3295691","cefoxitin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.13974","Salmonella enterica SRR3295737","trimethoprim/sulfamethoxazole",,"0.25",,"0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12562","Salmonella enterica SRR3098275","streptomycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15157","Salmonella enterica SRR3295831","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16795","Salmonella enterica SRR3295950","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15082","Salmonella enterica SRR3295825","nalidixic acid",,"=2","=","2","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12235","Salmonella enterica SRR3056921","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14666","Salmonella enterica SRR3295792","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12351","Salmonella enterica SRR3056932","sulfisoxazole",,"32",,"32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12223","Salmonella enterica SRR3062680","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17168","Salmonella enterica SRR3295671","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12521","Salmonella enterica SRR2920118","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15025","Salmonella enterica SRR3295821","azithromycin",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15252","Salmonella enterica SRR3295839","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17022","Salmonella enterica SRR3295657","gentamicin",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.13793","Salmonella enterica SRR3295723","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16163","Salmonella enterica SRR3295907","gentamicin",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16726","Salmonella enterica SRR3295636","nalidixic acid",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12390","Salmonella enterica SRR2989190","gentamicin",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12187","Salmonella enterica SRR2239753","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12191","Salmonella enterica SRR2239742","ceftiofur",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16654","Salmonella enterica SRR3295942","chloramphenicol",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17195","Salmonella enterica SRR3295673","azithromycin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15252","Salmonella enterica SRR3295839","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15894","Salmonella enterica SRR3295883","sulfisoxazole",,"64",,"64","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12577","Salmonella enterica SRR3001173","azithromycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15182","Salmonella enterica SRR3295833","azithromycin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.11963","Salmonella enterica SRR3295682","gentamicin",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12065","Salmonella enterica SRR3295700","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.17011","Salmonella enterica SRR3295656","gentamicin",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17052","Salmonella enterica SRR3295660","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14666","Salmonella enterica SRR3295792","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12535","Salmonella enterica SRR2962885","ceftiofur",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15908","Salmonella enterica SRR3295885","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15010","Salmonella enterica SRR3295820","gentamicin",,"=0.5","=","0.5","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12402","Salmonella enterica SRR2989196","azithromycin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17891","Salmonella enterica SRR3295899","amoxicillin/clavulanic acid",,">32",">","32","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.14590","Salmonella enterica SRR3295787","ampicillin",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17891","Salmonella enterica SRR3295899","amoxicillin/clavulanic acid",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12627","Salmonella enterica SRR3203832","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12072","Salmonella enterica SRR3295675","azithromycin",,"=8","=","8","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.13775","Salmonella enterica SRR3295722","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12466","Salmonella enterica SRR2981105","ceftiofur",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12322","Salmonella enterica SRR2973726","ceftiofur",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12612","Salmonella enterica SRR3156383","gentamicin",,">16",">","16","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16959","Salmonella enterica SRR3295963","streptomycin",,"64",,"64","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12049","Salmonella enterica SRR3295684","gentamicin",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16996","Salmonella enterica SRR3295655","chloramphenicol",,"=8","=","8","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12461","Salmonella enterica SRR2981147","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12401","Salmonella enterica SRR2989195","chloramphenicol",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12324","Salmonella enterica SRR2973729","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16472","Salmonella enterica SRR3295928","gentamicin",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15252","Salmonella enterica SRR3295839","sulfisoxazole",,"=32","=","32","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12360","Salmonella enterica SRR2989562","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14001","Salmonella enterica SRR3295739","ceftiofur",,"=1","=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16943","Salmonella enterica SRR3295651","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14910","Salmonella enterica SRR3295811","azithromycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12189","Salmonella enterica SRR2239741","streptomycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12495","Salmonella enterica SRR2829111","chloramphenicol",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12266","Salmonella enterica SRR2228223","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12348","Salmonella enterica SRR3056930","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15157","Salmonella enterica SRR3295831","ceftiofur",,"=1","=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12190","Salmonella enterica SRR2239755","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12397","Salmonella enterica SRR2989194","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12456","Salmonella enterica SRR3038501","trimethoprim/sulfamethoxazole",,"0.25",,"0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16547","Salmonella enterica SRR3295933","ampicillin",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16106","Salmonella enterica SRR3295902","sulfisoxazole",,"64",,"64","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15594","Salmonella enterica SRR3295862","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16710","Salmonella enterica SRR3295635","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12262","Salmonella enterica SRR2227628","ceftiofur",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12194","Salmonella enterica SRR2239756","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12350","Salmonella enterica SRR3056931","chloramphenicol",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12259","Salmonella enterica SRR2227612","ceftiofur",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14641","Salmonella enterica SRR3295790","tetracycline",,"=32","=","32","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12496","Salmonella enterica SRR2829107","chloramphenicol",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12068","Salmonella enterica SRR3295703","gentamicin",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12077","Salmonella enterica SRR3295709","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.11959","Salmonella enterica SRR3295678","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12224","Salmonella enterica SRR3062683","azithromycin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12064","Salmonella enterica SRR3295699","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14116","Salmonella enterica SRR3295750","chloramphenicol",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16837","Salmonella enterica SRR3295644","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16178","Salmonella enterica SRR3295908","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15371","Salmonella enterica SRR3295847","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16863","Salmonella enterica SRR3295646","gentamicin",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14666","Salmonella enterica SRR3295792","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15805","Salmonella enterica SRR3295877","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.13625","Salmonella enterica SRR3295714","azithromycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12558","Salmonella enterica SRR3098277","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17084","Salmonella enterica SRR3295663","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16771","Salmonella enterica SRR3295949","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15899","Salmonella enterica SRR3295884","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12402","Salmonella enterica SRR2989196","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17141","Salmonella enterica SRR3295669","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14546","Salmonella enterica SRR3295785","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15470","Salmonella enterica SRR3295853","cefoxitin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12604","Salmonella enterica SRR3180040","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12359","Salmonella enterica SRR2989558","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12057","Salmonella enterica SRR3295692","azithromycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14149","Salmonella enterica SRR3295755","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14590","Salmonella enterica SRR3295787","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12520","Salmonella enterica SRR2920121","chloramphenicol",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12070","Salmonella enterica SRR3295705","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16654","Salmonella enterica SRR3295942","cefoxitin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.14883","Salmonella enterica SRR3295808","azithromycin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15106","Salmonella enterica SRR3295827","tetracycline",,"<=4","<=","4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12208","Salmonella enterica SRR2228225","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12388","Salmonella enterica SRR2638015","gentamicin",,">16",">","16","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12075","Salmonella enterica SRR3295707","gentamicin",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14059","Salmonella enterica SRR3295745","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12264","Salmonella enterica SRR2227999","chloramphenicol",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16259","Salmonella enterica SRR3295914","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12557","Salmonella enterica SRR3098265","gentamicin",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12447","Salmonella enterica SRR3031826","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15877","Salmonella enterica SRR3295882","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15611","Salmonella enterica SRR3295863","streptomycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16971","Salmonella enterica SRR3295964","azithromycin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12076","Salmonella enterica SRR3295708","azithromycin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12476","Salmonella enterica SRR3085612","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12372","Salmonella enterica SRR2648757","gentamicin",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12195","Salmonella enterica SRR2239757","streptomycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15134","Salmonella enterica SRR3295829","nalidixic acid",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12288","Salmonella enterica SRR3000036","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14883","Salmonella enterica SRR3295808","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12329","Salmonella enterica SRR3925188","ceftiofur",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15453","Salmonella enterica SRR3295852","ceftiofur",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16795","Salmonella enterica SRR3295950","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14641","Salmonella enterica SRR3295790","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12381","Salmonella enterica SRR2648998","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17116","Salmonella enterica SRR3295667","cefoxitin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.14404","Salmonella enterica SRR3295775","tetracycline",,">32",">","32","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12356","Salmonella enterica SRR2989564","sulfisoxazole",,"32",,"32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16603","Salmonella enterica SRR3295938","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12464","Salmonella enterica SRR2981113","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15157","Salmonella enterica SRR3295831","nalidixic acid",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.17116","Salmonella enterica SRR3295667","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12235","Salmonella enterica SRR3056921","chloramphenicol",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12335","Salmonella enterica SRR2973738","cefoxitin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15371","Salmonella enterica SRR3295847","ciprofloxacin",,"0.03",,"0.03","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14270","Salmonella enterica SRR3295764","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16995","Salmonella enterica SRR3295966","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12064","Salmonella enterica SRR3295699","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12349","Salmonella enterica SRR3670105","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12601","Salmonella enterica SRR3085533","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15267","Salmonella enterica SRR3295840","azithromycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15397","Salmonella enterica SRR3295849","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12511","Salmonella enterica SRR3098377","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14064","Salmonella enterica SRR3295746","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
